sow_id,lactation_day,daily_feed_intake,daily_feed_intake_lbs,Parity,Room,Location,T'd Off Nbr Days,Farrowing,Schedule,Feed,lactationDate,temperature,dew_point,Hours_T2M_GT_24
170016,12,10.64,23.46,P2,Room 9,9-B15,20,6/26/2024,30 min,NA,7/8/2024,28.34,20.86,12
170016,13,10.32,22.76,P2,Room 9,9-B15,20,6/26/2024,30 min,NA,7/9/2024,26.06,20.83,10
170016,14,11.70,25.8,P2,Room 9,9-B15,20,6/26/2024,30 min,NA,7/10/2024,28.5,20.58,11
170016,15,10.67,23.53,P2,Room 9,9-B15,20,6/26/2024,30 min,NA,7/11/2024,26.75,20.17,10
170016,16,9.27,20.44,P2,Room 9,9-B15,20,6/26/2024,30 min,NA,7/12/2024,30.1,22.34,12
170016,17,9.81,21.62,P2,Room 9,9-B15,20,6/26/2024,30 min,NA,7/13/2024,30.46,23.27,17
170016,18,9.53,21.02,P2,Room 9,9-B15,20,6/26/2024,30 min,NA,7/14/2024,33.92,25.55,20
170016,19,7.23,15.95,P2,Room 9,9-B15,20,6/26/2024,30 min,NA,7/15/2024,32.75,26.85,19
170016,20,6.05,13.33,P2,Room 9,9-B15,20,6/26/2024,30 min,NA,7/16/2024,27.94,25.07,13
170016,21,2.74,6.04,P2,Room 9,9-B15,20,6/26/2024,30 min,NA,7/17/2024,25.95,18.67,8
175486,2,3.49,7.7,P2,Room 9,9-B16,19,6/27/2024,30 min,NA,6/29/2024,28.03,23.27,11
175486,3,4.69,10.35,P2,Room 9,9-B16,19,6/27/2024,30 min,NA,6/30/2024,23.74,14.09,0
175486,4,6.11,13.46,P2,Room 9,9-B16,19,6/27/2024,30 min,NA,7/1/2024,23.03,12.03,0
175486,5,5.14,11.33,P2,Room 9,9-B16,19,6/27/2024,30 min,NA,7/2/2024,31.55,24.87,14
175486,6,5.44,11.99,P2,Room 9,9-B16,19,6/27/2024,30 min,NA,7/3/2024,28.7,21.45,11
175486,7,6.05,13.33,P2,Room 9,9-B16,19,6/27/2024,30 min,NA,7/4/2024,28.09,20.31,11
175486,8,6.26,13.8,P2,Room 9,9-B16,19,6/27/2024,30 min,NA,7/5/2024,24.57,18.84,6
175486,9,7.82,17.25,P2,Room 9,9-B16,19,6/27/2024,30 min,NA,7/6/2024,27.23,20.04,10
175486,10,8.60,18.96,P2,Room 9,9-B16,19,6/27/2024,30 min,NA,7/7/2024,28.09,21.39,8
175486,11,8.97,19.77,P2,Room 9,9-B16,19,6/27/2024,30 min,NA,7/8/2024,28.34,20.86,12
175486,12,9.14,20.14,P2,Room 9,9-B16,19,6/27/2024,30 min,NA,7/9/2024,26.06,20.83,10
175486,13,8.03,17.7,P2,Room 9,9-B16,19,6/27/2024,30 min,NA,7/10/2024,28.5,20.58,11
175486,14,9.29,20.49,P2,Room 9,9-B16,19,6/27/2024,30 min,NA,7/11/2024,26.75,20.17,10
175486,15,9.13,20.12,P2,Room 9,9-B16,19,6/27/2024,30 min,NA,7/12/2024,30.1,22.34,12
175486,16,8.24,18.17,P2,Room 9,9-B16,19,6/27/2024,30 min,NA,7/13/2024,30.46,23.27,17
175486,17,9.27,20.43,P2,Room 9,9-B16,19,6/27/2024,30 min,NA,7/14/2024,33.92,25.55,20
175486,18,7.05,15.55,P2,Room 9,9-B16,19,6/27/2024,30 min,NA,7/15/2024,32.75,26.85,19
175486,19,6.63,14.62,P2,Room 9,9-B16,19,6/27/2024,30 min,NA,7/16/2024,27.94,25.07,13
175486,20,9.40,20.73,P2,Room 9,9-B16,19,6/27/2024,30 min,NA,7/17/2024,25.95,18.67,8
144415,2,3.31,7.29,P3+,Room 9,9-B17,19,6/27/2024,30 min,Multiple,6/29/2024,28.03,23.27,11
144415,3,4.94,10.89,P3+,Room 9,9-B17,19,6/27/2024,30 min,Multiple,6/30/2024,23.74,14.09,0
144415,4,6.03,13.29,P3+,Room 9,9-B17,19,6/27/2024,30 min,Multiple,7/1/2024,23.03,12.03,0
144415,5,5.73,12.63,P3+,Room 9,9-B17,19,6/27/2024,30 min,Multiple,7/2/2024,31.55,24.87,14
144415,6,6.28,13.84,P3+,Room 9,9-B17,19,6/27/2024,30 min,Multiple,7/3/2024,28.7,21.45,11
144415,7,6.11,13.47,P3+,Room 9,9-B17,19,6/27/2024,30 min,Multiple,7/4/2024,28.09,20.31,11
144415,8,7.50,16.53,P3+,Room 9,9-B17,19,6/27/2024,30 min,Multiple,7/5/2024,24.57,18.84,6
144415,9,7.75,17.09,P3+,Room 9,9-B17,19,6/27/2024,30 min,Multiple,7/6/2024,27.23,20.04,10
144415,10,7.47,16.47,P3+,Room 9,9-B17,19,6/27/2024,30 min,Multiple,7/7/2024,28.09,21.39,8
144415,11,9.17,20.21,P3+,Room 9,9-B17,19,6/27/2024,30 min,Multiple,7/8/2024,28.34,20.86,12
144415,12,8.23,18.14,P3+,Room 9,9-B17,19,6/27/2024,30 min,Multiple,7/9/2024,26.06,20.83,10
144415,13,9.32,20.54,P3+,Room 9,9-B17,19,6/27/2024,30 min,Multiple,7/10/2024,28.5,20.58,11
144415,14,11.03,24.32,P3+,Room 9,9-B17,19,6/27/2024,30 min,Multiple,7/11/2024,26.75,20.17,10
144415,15,11.62,25.61,P3+,Room 9,9-B17,19,6/27/2024,30 min,Multiple,7/12/2024,30.1,22.34,12
144415,16,11.16,24.6,P3+,Room 9,9-B17,19,6/27/2024,30 min,Multiple,7/13/2024,30.46,23.27,17
144415,17,12.08,26.64,P3+,Room 9,9-B17,19,6/27/2024,30 min,Multiple,7/14/2024,33.92,25.55,20
144415,18,9.63,21.22,P3+,Room 9,9-B17,19,6/27/2024,30 min,Multiple,7/15/2024,32.75,26.85,19
144415,19,9.65,21.28,P3+,Room 9,9-B17,19,6/27/2024,30 min,Multiple,7/16/2024,27.94,25.07,13
144415,20,12.35,27.22,P3+,Room 9,9-B17,19,6/27/2024,30 min,Multiple,7/17/2024,25.95,18.67,8
164694,2,3.58,7.89,P2,Room 9,9-B2,20,6/26/2024,30 min,NA,6/28/2024,27.69,22.95,8
164694,3,4.33,9.54,P2,Room 9,9-B2,20,6/26/2024,30 min,NA,6/29/2024,28.03,23.27,11
164694,4,5.37,11.84,P2,Room 9,9-B2,20,6/26/2024,30 min,NA,6/30/2024,23.74,14.09,0
164694,5,5.26,11.6,P2,Room 9,9-B2,20,6/26/2024,30 min,NA,7/1/2024,23.03,12.03,0
164694,6,5.14,11.34,P2,Room 9,9-B2,20,6/26/2024,30 min,NA,7/2/2024,31.55,24.87,14
164694,7,5.50,12.13,P2,Room 9,9-B2,20,6/26/2024,30 min,NA,7/3/2024,28.7,21.45,11
164694,8,4.96,10.94,P2,Room 9,9-B2,20,6/26/2024,30 min,NA,7/4/2024,28.09,20.31,11
164694,9,6.48,14.29,P2,Room 9,9-B2,20,6/26/2024,30 min,NA,7/5/2024,24.57,18.84,6
164694,10,6.96,15.35,P2,Room 9,9-B2,20,6/26/2024,30 min,NA,7/6/2024,27.23,20.04,10
164694,11,5.67,12.5,P2,Room 9,9-B2,20,6/26/2024,30 min,NA,7/7/2024,28.09,21.39,8
164694,12,5.62,12.38,P2,Room 9,9-B2,20,6/26/2024,30 min,NA,7/8/2024,28.34,20.86,12
164694,13,4.38,9.66,P2,Room 9,9-B2,20,6/26/2024,30 min,NA,7/9/2024,26.06,20.83,10
164694,14,5.80,12.78,P2,Room 9,9-B2,20,6/26/2024,30 min,NA,7/10/2024,28.5,20.58,11
164694,15,7.03,15.49,P2,Room 9,9-B2,20,6/26/2024,30 min,NA,7/11/2024,26.75,20.17,10
164694,16,6.20,13.66,P2,Room 9,9-B2,20,6/26/2024,30 min,NA,7/12/2024,30.1,22.34,12
164694,17,6.79,14.96,P2,Room 9,9-B2,20,6/26/2024,30 min,NA,7/13/2024,30.46,23.27,17
164694,18,7.76,17.11,P2,Room 9,9-B2,20,6/26/2024,30 min,NA,7/14/2024,33.92,25.55,20
164694,19,6.62,14.59,P2,Room 9,9-B2,20,6/26/2024,30 min,NA,7/15/2024,32.75,26.85,19
164694,20,7.66,16.88,P2,Room 9,9-B2,20,6/26/2024,30 min,NA,7/16/2024,27.94,25.07,13
164694,21,6.90,15.21,P2,Room 9,9-B2,20,6/26/2024,30 min,NA,7/17/2024,25.95,18.67,8
185256,2,3.90,8.6,P1,Room 9,9-B3,20,6/26/2024,30 min,NA,6/28/2024,27.69,22.95,8
185256,3,4.28,9.44,P1,Room 9,9-B3,20,6/26/2024,30 min,NA,6/29/2024,28.03,23.27,11
185256,4,4.23,9.33,P1,Room 9,9-B3,20,6/26/2024,30 min,NA,6/30/2024,23.74,14.09,0
185256,5,4.15,9.15,P1,Room 9,9-B3,20,6/26/2024,30 min,NA,7/1/2024,23.03,12.03,0
185256,6,4.33,9.54,P1,Room 9,9-B3,20,6/26/2024,30 min,NA,7/2/2024,31.55,24.87,14
185256,7,4.69,10.33,P1,Room 9,9-B3,20,6/26/2024,30 min,NA,7/3/2024,28.7,21.45,11
185256,8,5.24,11.55,P1,Room 9,9-B3,20,6/26/2024,30 min,NA,7/4/2024,28.09,20.31,11
185256,9,6.01,13.25,P1,Room 9,9-B3,20,6/26/2024,30 min,NA,7/5/2024,24.57,18.84,6
185256,10,6.56,14.46,P1,Room 9,9-B3,20,6/26/2024,30 min,NA,7/6/2024,27.23,20.04,10
185256,11,6.89,15.2,P1,Room 9,9-B3,20,6/26/2024,30 min,NA,7/7/2024,28.09,21.39,8
185256,12,5.98,13.19,P1,Room 9,9-B3,20,6/26/2024,30 min,NA,7/8/2024,28.34,20.86,12
185256,13,7.53,16.6,P1,Room 9,9-B3,20,6/26/2024,30 min,NA,7/9/2024,26.06,20.83,10
185256,14,6.32,13.94,P1,Room 9,9-B3,20,6/26/2024,30 min,NA,7/10/2024,28.5,20.58,11
185256,15,8.19,18.05,P1,Room 9,9-B3,20,6/26/2024,30 min,NA,7/11/2024,26.75,20.17,10
185256,16,6.13,13.51,P1,Room 9,9-B3,20,6/26/2024,30 min,NA,7/12/2024,30.1,22.34,12
185256,17,0.86,1.89,P1,Room 9,9-B3,20,6/26/2024,30 min,NA,7/13/2024,30.46,23.27,17
185256,18,6.19,13.65,P1,Room 9,9-B3,20,6/26/2024,30 min,NA,7/14/2024,33.92,25.55,20
185256,19,6.57,14.49,P1,Room 9,9-B3,20,6/26/2024,30 min,NA,7/15/2024,32.75,26.85,19
185256,20,8.40,18.52,P1,Room 9,9-B3,20,6/26/2024,30 min,NA,7/16/2024,27.94,25.07,13
185256,21,9.09,20.05,P1,Room 9,9-B3,20,6/26/2024,30 min,NA,7/17/2024,25.95,18.67,8
185047,2,3.27,7.2,P1,Room 9,9-B5,19,6/27/2024,30 min,NA,6/29/2024,28.03,23.27,11
185047,3,4.27,9.41,P1,Room 9,9-B5,19,6/27/2024,30 min,NA,6/30/2024,23.74,14.09,0
185047,4,3.77,8.31,P1,Room 9,9-B5,19,6/27/2024,30 min,NA,7/1/2024,23.03,12.03,0
185047,5,4.03,8.89,P1,Room 9,9-B5,19,6/27/2024,30 min,NA,7/2/2024,31.55,24.87,14
185047,6,4.00,8.81,P1,Room 9,9-B5,19,6/27/2024,30 min,NA,7/3/2024,28.7,21.45,11
185047,7,3.84,8.46,P1,Room 9,9-B5,19,6/27/2024,30 min,NA,7/4/2024,28.09,20.31,11
185047,8,4.91,10.82,P1,Room 9,9-B5,19,6/27/2024,30 min,NA,7/5/2024,24.57,18.84,6
185047,9,5.39,11.88,P1,Room 9,9-B5,19,6/27/2024,30 min,NA,7/6/2024,27.23,20.04,10
185047,10,6.42,14.15,P1,Room 9,9-B5,19,6/27/2024,30 min,NA,7/7/2024,28.09,21.39,8
185047,11,6.79,14.98,P1,Room 9,9-B5,19,6/27/2024,30 min,NA,7/8/2024,28.34,20.86,12
185047,12,6.81,15.02,P1,Room 9,9-B5,19,6/27/2024,30 min,NA,7/9/2024,26.06,20.83,10
185047,13,8.02,17.69,P1,Room 9,9-B5,19,6/27/2024,30 min,NA,7/10/2024,28.5,20.58,11
185047,14,7.44,16.4,P1,Room 9,9-B5,19,6/27/2024,30 min,NA,7/11/2024,26.75,20.17,10
185047,15,7.35,16.21,P1,Room 9,9-B5,19,6/27/2024,30 min,NA,7/12/2024,30.1,22.34,12
185047,16,7.95,17.52,P1,Room 9,9-B5,19,6/27/2024,30 min,NA,7/13/2024,30.46,23.27,17
185047,17,4.39,9.68,P1,Room 9,9-B5,19,6/27/2024,30 min,NA,7/14/2024,33.92,25.55,20
185047,18,8.16,18,P1,Room 9,9-B5,19,6/27/2024,30 min,NA,7/15/2024,32.75,26.85,19
185047,19,7.54,16.62,P1,Room 9,9-B5,19,6/27/2024,30 min,NA,7/16/2024,27.94,25.07,13
185047,20,7.46,16.44,P1,Room 9,9-B5,19,6/27/2024,30 min,NA,7/17/2024,25.95,18.67,8
185772,2,3.16,6.96,P1,Room 9,9-B6,19,6/27/2024,30 min,NA,6/29/2024,28.03,23.27,11
185772,3,4.20,9.26,P1,Room 9,9-B6,19,6/27/2024,30 min,NA,6/30/2024,23.74,14.09,0
185772,4,4.38,9.65,P1,Room 9,9-B6,19,6/27/2024,30 min,NA,7/1/2024,23.03,12.03,0
185772,5,3.59,7.92,P1,Room 9,9-B6,19,6/27/2024,30 min,NA,7/2/2024,31.55,24.87,14
185772,6,4.47,9.85,P1,Room 9,9-B6,19,6/27/2024,30 min,NA,7/3/2024,28.7,21.45,11
185772,7,4.62,10.18,P1,Room 9,9-B6,19,6/27/2024,30 min,NA,7/4/2024,28.09,20.31,11
185772,8,5.39,11.89,P1,Room 9,9-B6,19,6/27/2024,30 min,NA,7/5/2024,24.57,18.84,6
185772,9,5.34,11.77,P1,Room 9,9-B6,19,6/27/2024,30 min,NA,7/6/2024,27.23,20.04,10
185772,10,6.40,14.12,P1,Room 9,9-B6,19,6/27/2024,30 min,NA,7/7/2024,28.09,21.39,8
185772,11,6.23,13.74,P1,Room 9,9-B6,19,6/27/2024,30 min,NA,7/8/2024,28.34,20.86,12
185772,12,7.12,15.7,P1,Room 9,9-B6,19,6/27/2024,30 min,NA,7/9/2024,26.06,20.83,10
185772,13,8.11,17.88,P1,Room 9,9-B6,19,6/27/2024,30 min,NA,7/10/2024,28.5,20.58,11
185772,14,7.87,17.35,P1,Room 9,9-B6,19,6/27/2024,30 min,NA,7/11/2024,26.75,20.17,10
185772,15,8.09,17.83,P1,Room 9,9-B6,19,6/27/2024,30 min,NA,7/12/2024,30.1,22.34,12
185772,16,9.54,21.03,P1,Room 9,9-B6,19,6/27/2024,30 min,NA,7/13/2024,30.46,23.27,17
185772,17,8.83,19.46,P1,Room 9,9-B6,19,6/27/2024,30 min,NA,7/14/2024,33.92,25.55,20
185772,18,6.93,15.28,P1,Room 9,9-B6,19,6/27/2024,30 min,NA,7/15/2024,32.75,26.85,19
185772,19,6.93,15.27,P1,Room 9,9-B6,19,6/27/2024,30 min,NA,7/16/2024,27.94,25.07,13
185772,20,8.70,19.17,P1,Room 9,9-B6,19,6/27/2024,30 min,NA,7/17/2024,25.95,18.67,8
175288,2,3.01,6.63,P2,Room 9,9-B7,19,6/27/2024,30 min,NA,6/29/2024,28.03,23.27,11
175288,3,4.31,9.51,P2,Room 9,9-B7,19,6/27/2024,30 min,NA,6/30/2024,23.74,14.09,0
175288,4,4.21,9.28,P2,Room 9,9-B7,19,6/27/2024,30 min,NA,7/1/2024,23.03,12.03,0
175288,5,5.07,11.18,P2,Room 9,9-B7,19,6/27/2024,30 min,NA,7/2/2024,31.55,24.87,14
175288,6,5.28,11.65,P2,Room 9,9-B7,19,6/27/2024,30 min,NA,7/3/2024,28.7,21.45,11
175288,7,6.39,14.08,P2,Room 9,9-B7,19,6/27/2024,30 min,NA,7/4/2024,28.09,20.31,11
175288,8,6.10,13.44,P2,Room 9,9-B7,19,6/27/2024,30 min,NA,7/5/2024,24.57,18.84,6
175288,9,7.12,15.69,P2,Room 9,9-B7,19,6/27/2024,30 min,NA,7/6/2024,27.23,20.04,10
175288,10,8.13,17.93,P2,Room 9,9-B7,19,6/27/2024,30 min,NA,7/7/2024,28.09,21.39,8
175288,11,6.80,15,P2,Room 9,9-B7,19,6/27/2024,30 min,NA,7/8/2024,28.34,20.86,12
175288,12,7.48,16.5,P2,Room 9,9-B7,19,6/27/2024,30 min,NA,7/9/2024,26.06,20.83,10
175288,13,7.43,16.39,P2,Room 9,9-B7,19,6/27/2024,30 min,NA,7/10/2024,28.5,20.58,11
175288,14,9.53,21.01,P2,Room 9,9-B7,19,6/27/2024,30 min,NA,7/11/2024,26.75,20.17,10
175288,15,7.54,16.63,P2,Room 9,9-B7,19,6/27/2024,30 min,NA,7/12/2024,30.1,22.34,12
175288,16,8.37,18.45,P2,Room 9,9-B7,19,6/27/2024,30 min,NA,7/13/2024,30.46,23.27,17
175288,17,7.25,15.99,P2,Room 9,9-B7,19,6/27/2024,30 min,NA,7/14/2024,33.92,25.55,20
175288,18,5.18,11.43,P2,Room 9,9-B7,19,6/27/2024,30 min,NA,7/15/2024,32.75,26.85,19
175288,19,6.27,13.82,P2,Room 9,9-B7,19,6/27/2024,30 min,NA,7/16/2024,27.94,25.07,13
175288,20,7.53,16.6,P2,Room 9,9-B7,19,6/27/2024,30 min,NA,7/17/2024,25.95,18.67,8
163854,2,3.66,8.06,P3+,Room 9,9-B8,20,6/26/2024,30 min,NA,6/28/2024,27.69,22.95,8
163854,3,4.73,10.43,P3+,Room 9,9-B8,20,6/26/2024,30 min,NA,6/29/2024,28.03,23.27,11
163854,4,5.65,12.46,P3+,Room 9,9-B8,20,6/26/2024,30 min,NA,6/30/2024,23.74,14.09,0
163854,5,5.39,11.88,P3+,Room 9,9-B8,20,6/26/2024,30 min,NA,7/1/2024,23.03,12.03,0
163854,6,5.53,12.19,P3+,Room 9,9-B8,20,6/26/2024,30 min,NA,7/2/2024,31.55,24.87,14
163854,7,5.46,12.04,P3+,Room 9,9-B8,20,6/26/2024,30 min,NA,7/3/2024,28.7,21.45,11
163854,8,6.47,14.26,P3+,Room 9,9-B8,20,6/26/2024,30 min,NA,7/4/2024,28.09,20.31,11
163854,9,6.30,13.9,P3+,Room 9,9-B8,20,6/26/2024,30 min,NA,7/5/2024,24.57,18.84,6
163854,10,7.45,16.42,P3+,Room 9,9-B8,20,6/26/2024,30 min,NA,7/6/2024,27.23,20.04,10
163854,11,5.94,13.1,P3+,Room 9,9-B8,20,6/26/2024,30 min,NA,7/7/2024,28.09,21.39,8
163854,12,7.57,16.68,P3+,Room 9,9-B8,20,6/26/2024,30 min,NA,7/8/2024,28.34,20.86,12
163854,13,9.87,21.77,P3+,Room 9,9-B8,20,6/26/2024,30 min,NA,7/9/2024,26.06,20.83,10
163854,14,10.18,22.44,P3+,Room 9,9-B8,20,6/26/2024,30 min,NA,7/10/2024,28.5,20.58,11
163854,15,8.26,18.2,P3+,Room 9,9-B8,20,6/26/2024,30 min,NA,7/11/2024,26.75,20.17,10
163854,16,9.80,21.6,P3+,Room 9,9-B8,20,6/26/2024,30 min,NA,7/12/2024,30.1,22.34,12
163854,17,10.09,22.24,P3+,Room 9,9-B8,20,6/26/2024,30 min,NA,7/13/2024,30.46,23.27,17
163854,18,7.18,15.83,P3+,Room 9,9-B8,20,6/26/2024,30 min,NA,7/14/2024,33.92,25.55,20
163854,19,8.01,17.66,P3+,Room 9,9-B8,20,6/26/2024,30 min,NA,7/15/2024,32.75,26.85,19
163854,20,9.58,21.12,P3+,Room 9,9-B8,20,6/26/2024,30 min,NA,7/16/2024,27.94,25.07,13
163854,21,10.08,22.23,P3+,Room 9,9-B8,20,6/26/2024,30 min,NA,7/17/2024,25.95,18.67,8
165279,2,3.39,7.48,P3+,Room 9,9-B9,19,6/27/2024,30 min,NA,6/29/2024,28.03,23.27,11
165279,3,5.86,12.92,P3+,Room 9,9-B9,19,6/27/2024,30 min,NA,6/30/2024,23.74,14.09,0
165279,4,6.22,13.72,P3+,Room 9,9-B9,19,6/27/2024,30 min,NA,7/1/2024,23.03,12.03,0
165279,5,5.82,12.84,P3+,Room 9,9-B9,19,6/27/2024,30 min,NA,7/2/2024,31.55,24.87,14
165279,6,6.99,15.4,P3+,Room 9,9-B9,19,6/27/2024,30 min,NA,7/3/2024,28.7,21.45,11
165279,7,6.43,14.18,P3+,Room 9,9-B9,19,6/27/2024,30 min,NA,7/4/2024,28.09,20.31,11
165279,8,7.99,17.62,P3+,Room 9,9-B9,19,6/27/2024,30 min,NA,7/5/2024,24.57,18.84,6
165279,9,7.82,17.25,P3+,Room 9,9-B9,19,6/27/2024,30 min,NA,7/6/2024,27.23,20.04,10
165279,10,8.83,19.47,P3+,Room 9,9-B9,19,6/27/2024,30 min,NA,7/7/2024,28.09,21.39,8
165279,11,7.82,17.25,P3+,Room 9,9-B9,19,6/27/2024,30 min,NA,7/8/2024,28.34,20.86,12
165279,12,9.91,21.84,P3+,Room 9,9-B9,19,6/27/2024,30 min,NA,7/9/2024,26.06,20.83,10
165279,13,9.89,21.81,P3+,Room 9,9-B9,19,6/27/2024,30 min,NA,7/10/2024,28.5,20.58,11
165279,14,10.66,23.51,P3+,Room 9,9-B9,19,6/27/2024,30 min,NA,7/11/2024,26.75,20.17,10
165279,15,9.21,20.3,P3+,Room 9,9-B9,19,6/27/2024,30 min,NA,7/12/2024,30.1,22.34,12
165279,16,10.70,23.58,P3+,Room 9,9-B9,19,6/27/2024,30 min,NA,7/13/2024,30.46,23.27,17
165279,17,10.08,22.23,P3+,Room 9,9-B9,19,6/27/2024,30 min,NA,7/14/2024,33.92,25.55,20
165279,18,12.07,26.61,P3+,Room 9,9-B9,19,6/27/2024,30 min,NA,7/15/2024,32.75,26.85,19
165279,19,11.81,26.03,P3+,Room 9,9-B9,19,6/27/2024,30 min,NA,7/16/2024,27.94,25.07,13
165279,20,12.68,27.95,P3+,Room 9,9-B9,19,6/27/2024,30 min,NA,7/17/2024,25.95,18.67,8
175629,2,3.90,8.6,P2,Room 9,9-C10,19,6/27/2024,30 min,NA,6/29/2024,28.03,23.27,11
175629,3,4.91,10.82,P2,Room 9,9-C10,19,6/27/2024,30 min,NA,6/30/2024,23.74,14.09,0
175629,4,6.69,14.75,P2,Room 9,9-C10,19,6/27/2024,30 min,NA,7/1/2024,23.03,12.03,0
175629,5,6.27,13.82,P2,Room 9,9-C10,19,6/27/2024,30 min,NA,7/2/2024,31.55,24.87,14
175629,6,6.27,13.82,P2,Room 9,9-C10,19,6/27/2024,30 min,NA,7/3/2024,28.7,21.45,11
175629,7,7.62,16.8,P2,Room 9,9-C10,19,6/27/2024,30 min,NA,7/4/2024,28.09,20.31,11
175629,8,8.01,17.65,P2,Room 9,9-C10,19,6/27/2024,30 min,NA,7/5/2024,24.57,18.84,6
175629,9,8.39,18.49,P2,Room 9,9-C10,19,6/27/2024,30 min,NA,7/6/2024,27.23,20.04,10
175629,10,9.40,20.72,P2,Room 9,9-C10,19,6/27/2024,30 min,NA,7/7/2024,28.09,21.39,8
175629,11,10.65,23.48,P2,Room 9,9-C10,19,6/27/2024,30 min,NA,7/8/2024,28.34,20.86,12
175629,12,9.46,20.85,P2,Room 9,9-C10,19,6/27/2024,30 min,NA,7/9/2024,26.06,20.83,10
175629,13,9.69,21.37,P2,Room 9,9-C10,19,6/27/2024,30 min,NA,7/10/2024,28.5,20.58,11
175629,14,10.41,22.94,P2,Room 9,9-C10,19,6/27/2024,30 min,NA,7/11/2024,26.75,20.17,10
175629,15,9.06,19.98,P2,Room 9,9-C10,19,6/27/2024,30 min,NA,7/12/2024,30.1,22.34,12
175629,16,10.11,22.29,P2,Room 9,9-C10,19,6/27/2024,30 min,NA,7/13/2024,30.46,23.27,17
175629,17,9.71,21.4,P2,Room 9,9-C10,19,6/27/2024,30 min,NA,7/14/2024,33.92,25.55,20
175629,18,8.20,18.08,P2,Room 9,9-C10,19,6/27/2024,30 min,NA,7/15/2024,32.75,26.85,19
175629,19,6.73,14.83,P2,Room 9,9-C10,19,6/27/2024,30 min,NA,7/16/2024,27.94,25.07,13
175629,20,9.93,21.9,P2,Room 9,9-C10,19,6/27/2024,30 min,NA,7/17/2024,25.95,18.67,8
165425,2,2.42,5.34,P3+,Room 9,9-C11,20,6/26/2024,30 min,Multiple,6/28/2024,27.69,22.95,8
165425,3,4.19,9.24,P3+,Room 9,9-C11,20,6/26/2024,30 min,Multiple,6/29/2024,28.03,23.27,11
165425,4,4.99,11,P3+,Room 9,9-C11,20,6/26/2024,30 min,Multiple,6/30/2024,23.74,14.09,0
165425,5,4.61,10.17,P3+,Room 9,9-C11,20,6/26/2024,30 min,Multiple,7/1/2024,23.03,12.03,0
165425,6,5.64,12.43,P3+,Room 9,9-C11,20,6/26/2024,30 min,Multiple,7/2/2024,31.55,24.87,14
165425,7,6.49,14.31,P3+,Room 9,9-C11,20,6/26/2024,30 min,Multiple,7/3/2024,28.7,21.45,11
165425,8,6.21,13.69,P3+,Room 9,9-C11,20,6/26/2024,30 min,Multiple,7/4/2024,28.09,20.31,11
165425,9,7.93,17.48,P3+,Room 9,9-C11,20,6/26/2024,30 min,Multiple,7/5/2024,24.57,18.84,6
165425,10,6.98,15.38,P3+,Room 9,9-C11,20,6/26/2024,30 min,Multiple,7/6/2024,27.23,20.04,10
165425,11,8.38,18.47,P3+,Room 9,9-C11,20,6/26/2024,30 min,Multiple,7/7/2024,28.09,21.39,8
165425,12,8.83,19.47,P3+,Room 9,9-C11,20,6/26/2024,30 min,Multiple,7/8/2024,28.34,20.86,12
165425,13,8.80,19.4,P3+,Room 9,9-C11,20,6/26/2024,30 min,Multiple,7/9/2024,26.06,20.83,10
165425,14,8.70,19.18,P3+,Room 9,9-C11,20,6/26/2024,30 min,Multiple,7/10/2024,28.5,20.58,11
165425,15,9.70,21.38,P3+,Room 9,9-C11,20,6/26/2024,30 min,Multiple,7/11/2024,26.75,20.17,10
165425,16,10.88,23.99,P3+,Room 9,9-C11,20,6/26/2024,30 min,Multiple,7/12/2024,30.1,22.34,12
165425,17,8.30,18.3,P3+,Room 9,9-C11,20,6/26/2024,30 min,Multiple,7/13/2024,30.46,23.27,17
165425,18,9.33,20.56,P3+,Room 9,9-C11,20,6/26/2024,30 min,Multiple,7/14/2024,33.92,25.55,20
165425,19,7.57,16.7,P3+,Room 9,9-C11,20,6/26/2024,30 min,Multiple,7/15/2024,32.75,26.85,19
165425,20,7.12,15.7,P3+,Room 9,9-C11,20,6/26/2024,30 min,Multiple,7/16/2024,27.94,25.07,13
165425,21,8.74,19.26,P3+,Room 9,9-C11,20,6/26/2024,30 min,Multiple,7/17/2024,25.95,18.67,8
154767,2,2.03,4.47,P3+,Room 9,9-C12,20,6/26/2024,30 min,NA,6/28/2024,27.69,22.95,8
154767,3,3.88,8.55,P3+,Room 9,9-C12,20,6/26/2024,30 min,NA,6/29/2024,28.03,23.27,11
154767,4,4.60,10.15,P3+,Room 9,9-C12,20,6/26/2024,30 min,NA,6/30/2024,23.74,14.09,0
154767,5,5.66,12.48,P3+,Room 9,9-C12,20,6/26/2024,30 min,NA,7/1/2024,23.03,12.03,0
154767,6,5.85,12.89,P3+,Room 9,9-C12,20,6/26/2024,30 min,NA,7/2/2024,31.55,24.87,14
154767,7,6.35,13.99,P3+,Room 9,9-C12,20,6/26/2024,30 min,NA,7/3/2024,28.7,21.45,11
154767,8,7.12,15.69,P3+,Room 9,9-C12,20,6/26/2024,30 min,NA,7/4/2024,28.09,20.31,11
154767,9,7.34,16.19,P3+,Room 9,9-C12,20,6/26/2024,30 min,NA,7/5/2024,24.57,18.84,6
154767,10,8.26,18.21,P3+,Room 9,9-C12,20,6/26/2024,30 min,NA,7/6/2024,27.23,20.04,10
